Region,Country,Sales Reps,First Name,Last Name,Gender,Age,Rank Levels,Rank,Products,Years,Quarter,Month,Revenue (USD)
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2019,QTR 1,2,"16,726"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2019,QTR 1,2,"6,449"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2019,QTR 1,2,"50,053"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2019,QTR 1,2,"6,535"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2019,QTR 1,2,"14,331"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2019,QTR 1,2,"5,039"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2019,QTR 1,2,"158,887"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2019,QTR 1,2,"30,487"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2019,QTR 1,2,"6,003"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2019,QTR 1,2,"19,367"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2019,QTR 1,2,"16,922"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2019,QTR 1,2,"4,600"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2019,QTR 1,2,"25,047"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2019,QTR 1,2,"2,539"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2019,QTR 1,2,"176,137"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2019,QTR 1,2,"30,051"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2019,QTR 1,2,"33,621"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2019,QTR 1,2,"48,691"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2019,QTR 1,2,"164,814"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2019,QTR 1,2,"13,004"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2019,QTR 1,2,"39,410"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2019,QTR 1,2,"3,941"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2019,QTR 1,2,"117,029"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2019,QTR 1,2,"6,581"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2019,QTR 1,2,"3,383"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2019,QTR 1,2,"3,889"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2019,QTR 1,2,"113,855"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2019,QTR 1,2,"19,030"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2019,QTR 1,2,"95,625"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2019,QTR 1,2,"23,381"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2019,QTR 1,2,"125,034"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2019,QTR 1,2,"15,129"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2019,QTR 1,2,"16,483"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2019,QTR 1,2,"24,402"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2019,QTR 1,2,"4,717"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2019,QTR 1,2,"1,197"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2019,QTR 1,2,"5,546"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2019,QTR 1,2,"2,561"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2019,QTR 1,2,"265,172"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2019,QTR 1,2,"63,061"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2019,QTR 1,2,"37,704"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2019,QTR 1,2,"14,676"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2019,QTR 1,3,"703,262"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2019,QTR 1,3,"13,752"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2019,QTR 1,3,"93,210"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2019,QTR 1,3,"59,221"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2019,QTR 1,3,"17,590"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2019,QTR 1,3,"11,294"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2019,QTR 1,3,"24,523"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2019,QTR 1,3,"4,065"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2019,QTR 1,3,"141,118"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2019,QTR 1,3,"7,632"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2019,QTR 1,3,"36,347"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2019,QTR 1,3,"9,736"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2019,QTR 1,3,"61,517"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2019,QTR 1,3,"5,531"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2019,QTR 1,3,"12,423"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2019,QTR 1,3,"1,464"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2019,QTR 1,3,"92,052"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2019,QTR 1,3,"4,661"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2019,QTR 1,3,"4,466"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2019,QTR 1,3,"3,509"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2019,QTR 1,3,"537,354"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2019,QTR 1,3,"21,836"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2019,QTR 1,3,"208,977"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2019,QTR 1,3,"69,874"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2019,QTR 1,3,"167,821"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2019,QTR 1,3,"3,743"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2019,QTR 1,3,"19,877"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2019,QTR 1,3,"8,074"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2019,QTR 1,3,"95,824"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2019,QTR 1,3,"11,181"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2019,QTR 1,3,"14,702"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2019,QTR 1,3,"2,762"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2019,QTR 1,3,"82,911"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2019,QTR 1,3,"17,035"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2019,QTR 1,3,"7,118"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2019,QTR 1,3,"3,860"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2019,QTR 1,3,"64,956"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2019,QTR 1,3,"5,059"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2019,QTR 1,3,"3,808"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2019,QTR 1,3,"3,934"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2019,QTR 1,3,"544,340"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2019,QTR 1,3,"36,845"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2019,QTR 1,3,"46,586"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2019,QTR 1,3,"42,593"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2019,QTR 1,3,"19,840"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2019,QTR 1,3,"13,004"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2019,QTR 1,3,"11,009"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2019,QTR 1,3,"7,331"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2019,QTR 1,3,"24,896"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2019,QTR 1,3,806
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2019,QTR 1,3,"9,819"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2019,QTR 1,3,"6,252"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2019,QTR 1,3,"325,909"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2019,QTR 1,3,"43,001"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2019,QTR 1,3,"32,957"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2019,QTR 1,3,"16,579"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2019,QTR 1,3,"21,936"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2019,QTR 1,3,"10,271"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2019,QTR 1,3,"51,754"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2019,QTR 1,3,"19,594"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2019,QTR 1,3,"28,401"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2019,QTR 1,3,"5,530"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2019,QTR 1,3,"13,528"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2019,QTR 1,3,808
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2019,QTR 1,3,"344,840"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2019,QTR 1,3,"9,686"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2019,QTR 1,3,"45,676"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2019,QTR 1,3,"32,337"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2019,QTR 1,3,"515,471"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2019,QTR 1,3,"82,787"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2019,QTR 1,3,"184,306"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2019,QTR 1,3,"25,971"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2019,QTR 1,3,"94,627"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2019,QTR 1,3,"4,397"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2019,QTR 1,3,"16,613"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2019,QTR 1,3,"5,675"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2019,QTR 1,3,"74,011"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2019,QTR 1,3,"6,634"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2019,QTR 1,3,"28,615"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2019,QTR 1,3,"1,532"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2019,QTR 1,3,"80,492"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2019,QTR 1,3,"13,319"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2019,QTR 1,3,"13,999"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2019,QTR 1,3,"7,529"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2019,QTR 1,3,"125,978"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2019,QTR 1,3,"2,007"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2019,QTR 1,3,"31,355"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2019,QTR 1,3,"4,037"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2019,QTR 1,3,"833,200"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2019,QTR 1,3,"87,237"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2019,QTR 1,3,"218,291"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2019,QTR 1,3,"71,062"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2019,QTR 1,3,"117,547"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2019,QTR 1,3,"4,140"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2019,QTR 1,3,"33,852"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2019,QTR 1,3,"12,378"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2019,QTR 1,3,"51,114"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2019,QTR 1,3,"10,414"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2019,QTR 1,3,"31,359"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2019,QTR 1,3,694
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2019,QTR 1,3,"163,648"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2019,QTR 1,3,"19,056"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2019,QTR 1,3,"44,290"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2019,QTR 1,3,"14,428"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2019,QTR 1,3,"79,020"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2019,QTR 1,3,"1,731"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2019,QTR 1,3,"16,179"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2019,QTR 1,3,"1,552"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2019,QTR 1,3,"311,321"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2019,QTR 1,3,"27,798"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2019,QTR 1,3,"84,543"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2019,QTR 1,3,"8,567"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2019,QTR 1,3,"95,658"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2019,QTR 1,3,"3,265"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2019,QTR 1,3,"24,771"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2019,QTR 1,3,"6,223"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2019,QTR 1,3,"15,616"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2019,QTR 1,3,"10,121"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2019,QTR 1,3,"25,918"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2019,QTR 1,3,"6,419"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2019,QTR 1,3,"63,945"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Laptops,2019,QTR 1,3,"24,028"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Assessories,2019,QTR 1,3,"39,589"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Tablets,2019,QTR 1,3,"7,522"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Smartphones,2019,QTR 1,3,"33,216"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Laptops,2019,QTR 1,3,"12,335"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Assessories,2019,QTR 1,3,"43,960"
U.S.A.,Ohio,George C.,George,Campbell,Male,32,D4,Store 3,Tablets,2019,QTR 1,3,"19,934"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Smartphones,2019,QTR 1,3,"12,484"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Laptops,2019,QTR 1,3,"5,434"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Assessories,2019,QTR 1,3,"2,147"
U.S.A.,Las Vegas,Emma J.,Emma,Jones,Female,28,D5,Store 5,Tablets,2019,QTR 1,3,"4,088"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Smartphones,2019,QTR 1,3,"57,664"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Laptops,2019,QTR 1,3,"21,771"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Assessories,2019,QTR 1,3,"98,349"
U.S.A.,New York,Bryan K.,Bryan,Kingston,Male,27,A1,Store 1,Tablets,2019,QTR 1,3,"13,988"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Smartphones,2019,QTR 2,4,"328,382"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Laptops,2019,QTR 2,4,"58,659"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Assessories,2019,QTR 2,4,"33,790"
Asia,Hong Kong,Louis N.,Louis,Ng,Male,44,A1,Store 1,Tablets,2019,QTR 2,4,"43,560"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Smartphones,2019,QTR 2,4,"43,331"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Laptops,2019,QTR 2,4,"8,364"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Assessories,2019,QTR 2,4,"16,316"
Asia,Hong Kong,Winnie C.,Winnie,Cheung,Female,35,C3,Store 2,Tablets,2019,QTR 2,4,688
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Smartphones,2019,QTR 2,4,"28,467"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Laptops,2019,QTR 2,4,"9,043"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Assessories,2019,QTR 2,4,"4,312"
Asia,Hong Kong,Edson L.,Edson,Lau,Male,28,D5,Store 5,Tablets,2019,QTR 2,4,"2,659"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Smartphones,2019,QTR 2,4,"29,120"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Laptops,2019,QTR 2,4,"5,952"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Assessories,2019,QTR 2,4,"12,130"
Asia,Japan,Toshiro T.,Toshiro,Takuji,Male,36,B2,Store 4,Tablets,2019,QTR 2,4,"6,328"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Smartphones,2019,QTR 2,4,"55,124"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Laptops,2019,QTR 2,4,"10,521"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Assessories,2019,QTR 2,4,"10,882"
Asia,Japan,Yui M.,Yui,Matsuko,Female,32,D4,Store 3,Tablets,2019,QTR 2,4,"5,026"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Smartphones,2019,QTR 2,4,"481,519"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Laptops,2019,QTR 2,4,"46,970"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Assessories,2019,QTR 2,4,"64,742"
Asia,Singapore,Andrew T.,Andrew,Tan,Male,45,A1,Store 1,Tablets,2019,QTR 2,4,"31,754"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Smartphones,2019,QTR 2,4,"106,083"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Laptops,2019,QTR 2,4,"8,148"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Assessories,2019,QTR 2,4,"25,032"
Asia,Singapore,Jason W.,Jason,Wong,Male,38,B2,Store 4,Tablets,2019,QTR 2,4,"5,847"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Smartphones,2019,QTR 2,4,"44,766"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Laptops,2019,QTR 2,4,"9,587"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Assessories,2019,QTR 2,4,"7,645"
Asia,Singapore,Michelle L.,Michelle,Lim,Female,29,D5,Store 5,Tablets,2019,QTR 2,4,"1,028"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Smartphones,2019,QTR 2,4,"88,068"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Laptops,2019,QTR 2,4,"10,636"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Assessories,2019,QTR 2,4,"30,200"
Asia,Taiwan,Dennis C.,Dennis,Cheng,Male,35,B2,Store 4,Tablets,2019,QTR 2,4,"5,219"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Smartphones,2019,QTR 2,4,"35,361"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Laptops,2019,QTR 2,4,"6,591"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Assessories,2019,QTR 2,4,"13,586"
Asia,Taiwan,Aaron C.,Aaron,Cheng,Male,32,D4,Store 3,Tablets,2019,QTR 2,4,"2,619"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Smartphones,2019,QTR 2,4,"425,276"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Laptops,2019,QTR 2,4,"28,609"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Assessories,2019,QTR 2,4,"20,598"
U.K.,England,Jansen B.,Jansen,Brown,Male,46,A1,Store 1,Tablets,2019,QTR 2,4,"18,313"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Smartphones,2019,QTR 2,4,"44,912"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Laptops,2019,QTR 2,4,904
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Assessories,2019,QTR 2,4,"3,280"
U.K.,England,Claire P.,Claire,Pullman,Female,38,B2,Store 4,Tablets,2019,QTR 2,4,"4,697"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Smartphones,2019,QTR 2,4,"8,243"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Laptops,2019,QTR 2,4,"2,608"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Assessories,2019,QTR 2,4,"11,637"
U.K.,England,Simon W.,Simon,Walsh,Male,25,D5,Store 5,Tablets,2019,QTR 2,4,"4,554"
U.K.,Wales,Trevor P.,Trevor,Parr,Male,32,D4,Store 3,Smartphones,2019,QTR 2,4,"164,221"
